Date,Price,Log Price,Log Difference,,,
07/29/2020,"3,258.40",8.09,0.01235193570,,,
07/28/2020,"3,218.40",8.08,-0.00650378582,,,
07/27/2020,"3,239.40",8.08,0.00737416200,,,
07/24/2020,"3,215.60",8.08,-0.00623132238,,,
07/23/2020,"3,235.70",8.08,-0.01237787814,,,
07/22/2020,"3,276.00",8.09,0.00572453464,,,
07/21/2020,"3,257.30",8.09,0.00168994218,,,
07/20/2020,"3,251.80",8.09,0.00836876651,,,
07/17/2020,"3,224.70",8.08,0.00282595719,,,
07/16/2020,"3,215.60",8.08,-0.00341498578,,,
07/15/2020,"3,226.60",8.08,0.00905969678,,,
07/14/2020,"3,197.50",8.07,0.01331736904,,,
07/13/2020,"3,155.20",8.06,-0.00940040360,,,
07/10/2020,"3,185.00",8.07,0.01038339164,,,
07/09/2020,"3,152.10",8.06,-0.00563114427,,,
07/08/2020,"3,169.90",8.06,0.00779076654,,,
07/07/2020,"3,145.30",8.05,-0.01087757761,,,
07/06/2020,"3,179.70",8.06,0.01575384817,,,
07/02/2020,"3,130.00",8.05,0.00451496948,,,
07/01/2020,"3,115.90",8.04,0.00501915407,,,
06/30/2020,"3,100.30",8.04,0.01530866006,,,
06/29/2020,"3,053.20",8.02,0.01454919021,,,
06/26/2020,"3,009.10",8.01,-0.02452157203,,,
06/25/2020,"3,083.80",8.03,0.01092265632,,,
06/24/2020,"3,050.30",8.02,-0.02620830735,,,
06/23/2020,"3,131.30",8.05,0.00428855551,,,
06/22/2020,"3,117.90",8.04,0.00649979764,,,
06/19/2020,"3,097.70",8.04,-0.00566555515,,,
06/18/2020,"3,115.30",8.04,0.00057796046,,,
06/17/2020,"3,113.50",8.04,-0.00359078325,,,
06/16/2020,"3,124.70",8.05,0.01876882256,,,
06/15/2020,"3,066.60",8.03,0.00828440043,,,
06/12/2020,"3,041.30",8.02,0.01297301181,,,
06/11/2020,"3,002.10",8.01,-0.06074022049,,,
06/10/2020,"3,190.10",8.07,-0.00534601808,,,
06/09/2020,"3,207.20",8.07,-0.00782661303,,,
06/08/2020,"3,232.40",8.08,0.01198215478,,,
06/05/2020,"3,193.90",8.07,0.02588073790,,,
06/04/2020,"3,112.30",8.04,-0.00340005460,,,
06/03/2020,"3,122.90",8.05,0.01357275378,,,
06/02/2020,"3,080.80",8.03,0.00818060457,,,
06/01/2020,"3,055.70",8.02,0.00373770927,,,
05/29/2020,"3,044.30",8.02,0.00480738496,,,
05/28/2020,"3,029.70",8.02,-0.00211019235,,,
05/27/2020,"3,036.10",8.02,0.01469858411,,,
05/26/2020,"2,991.80",8.00,0.01224120747,,,
05/22/2020,"2,955.40",7.99,0.00233743903,,,
05/21/2020,"2,948.50",7.99,-0.00780396184,,,
05/20/2020,"2,971.60",8.00,0.01652425418,,,
05/19/2020,"2,922.90",7.98,-0.01055005702,,,
05/18/2020,"2,953.90",7.99,0.03101183612,,,
05/15/2020,"2,863.70",7.96,0.00391869225,,,
05/14/2020,"2,852.50",7.96,0.01145891780,,,
05/13/2020,"2,820.00",7.94,-0.01760998742,,,
05/12/2020,"2,870.10",7.96,-0.02075793450,,,
05/11/2020,"2,930.30",7.98,0.00017064555,,,
05/08/2020,"2,929.80",7.98,0.01672728728,,,
05/07/2020,"2,881.20",7.97,0.01144944091,,,
05/06/2020,"2,848.40",7.95,-0.00699694990,,,
05/05/2020,"2,868.40",7.96,0.00900007826,,,
05/04/2020,"2,842.70",7.95,0.00423027387,,,
05/01/2020,"2,830.70",7.95,-0.02845345265,,,
04/30/2020,"2,912.40",7.98,-0.00926201532,,,
04/29/2020,"2,939.50",7.99,0.02622976892,,,
04/28/2020,"2,863.40",7.96,-0.00525959519,,,
04/27/2020,"2,878.50",7.97,0.01462792040,,,
04/24/2020,"2,836.70",7.95,0.01380801067,,,
04/23/2020,"2,797.80",7.94,-0.00053599187,,,
04/22/2020,"2,799.30",7.94,0.02265311196,,,
04/21/2020,"2,736.60",7.91,-0.03115471942,,,
04/20/2020,"2,823.20",7.95,-0.01804254076,,,
04/17/2020,"2,874.60",7.96,0.02643698430,,,
04/16/2020,"2,799.60",7.94,0.00580334783,,,
04/15/2020,"2,783.40",7.93,-0.02227643408,,,
04/14/2020,"2,846.10",7.95,0.03013941418,,,
04/13/2020,"2,761.60",7.92,-0.01015968677,,,
04/09/2020,"2,789.80",7.93,0.01436899700,,,
04/08/2020,"2,750.00",7.92,0.03350037824,,,
04/07/2020,"2,659.40",7.89,-0.00161560028,,,
04/06/2020,"2,663.70",7.89,0.06795564794,,,
04/03/2020,"2,488.70",7.82,-0.01523276922,,,
04/02/2020,"2,526.90",7.83,0.02257269570,,,
04/01/2020,"2,470.50",7.81,-0.04515019781,,,
03/31/2020,"2,584.60",7.86,-0.01615754837,,,
03/30/2020,"2,626.70",7.87,0.03297384757,,,
03/27/2020,"2,541.50",7.84,-0.03426741038,,,
03/26/2020,"2,630.10",7.87,0.06053907740,,,
03/25/2020,"2,475.60",7.81,0.01149741484,,,
03/24/2020,"2,447.30",7.80,0.08967089862,,,
03/23/2020,"2,237.40",7.71,-0.02972281413,,,
03/20/2020,"2,304.90",7.74,-0.04434046229,,,
03/19/2020,"2,409.40",7.79,0.00470099670,,,
03/18/2020,"2,398.10",7.78,-0.05322629005,,,
03/17/2020,"2,529.20",7.84,0.05824281326,,,
03/16/2020,"2,386.10",7.78,-0.12765733657,,,
03/13/2020,"2,711.00",7.91,0.08881710412,,,
03/12/2020,"2,480.60",7.82,-0.09996827242,,,
03/11/2020,"2,741.40",7.92,-0.05008515261,,,
03/10/2020,"2,882.20",7.97,0.04819010831,,,
03/09/2020,"2,746.60",7.92,-0.07900592419,,,
03/06/2020,"2,972.40",8.00,-0.01717768169,,,
03/05/2020,"3,023.90",8.01,-0.03451756394,,,
03/04/2020,"3,130.10",8.05,0.04131997266,,,
03/03/2020,"3,003.40",8.01,-0.02849083347,,,
03/02/2020,"3,090.20",8.04,0.04500792711,,,
02/28/2020,"2,954.20",7.99,-0.00829264823,,,
02/27/2020,"2,978.80",8.00,-0.04515795462,,,
02/26/2020,"3,116.40",8.04,-0.00377926978,,,
02/25/2020,"3,128.20",8.05,-0.03075422182,,,
02/24/2020,"3,225.90",8.08,-0.03409992624,,,
02/21/2020,"3,337.80",8.11,-0.01054994139,,,
02/20/2020,"3,373.20",8.12,-0.00384649999,,,
02/19/2020,"3,386.20",8.13,0.00470658754,,,
02/18/2020,"3,370.30",8.12,-0.00293311817,,,
02/14/2020,"3,380.20",8.13,0.00186553407,,,
02/13/2020,"3,373.90",8.12,-0.00162883367,,,
02/12/2020,"3,379.40",8.13,0.00641218132,,,
02/11/2020,"3,357.80",8.12,0.00169898251,,,
02/10/2020,"3,352.10",8.12,0.00730564045,,,
02/07/2020,"3,327.70",8.11,-0.00542445325,,,
02/06/2020,"3,345.80",8.12,0.00332310762,,,
02/05/2020,"3,334.70",8.11,0.01118778914,,,
02/04/2020,"3,297.60",8.10,0.01487845364,,,
02/03/2020,"3,248.90",8.09,0.00722850052,,,
01/31/2020,"3,225.50",8.08,-0.01788285842,,,
01/30/2020,"3,283.70",8.10,0.00314163532,,,
01/29/2020,"3,273.40",8.09,-0.00085501410,,,
01/28/2020,"3,276.20",8.09,0.01000039010,,,
01/27/2020,"3,243.60",8.08,-0.01587407742,,,
01/24/2020,"3,295.50",8.10,-0.00906213723,,,
01/23/2020,"3,325.50",8.11,0.00111323406,,,
01/22/2020,"3,321.80",8.11,0.00030108693,,,
01/21/2020,"3,320.80",8.11,-0.00264645890,,,
01/17/2020,"3,329.60",8.11,0.00385171396,,,
01/16/2020,"3,316.80",8.11,0.00832568652,,,
01/15/2020,"3,289.30",8.10,0.00185621963,,,
01/14/2020,"3,283.20",8.10,-0.00149133380,,,
01/13/2020,"3,288.10",8.10,0.00695824824,,,
01/10/2020,"3,265.30",8.09,-0.00287461972,,,
01/09/2020,"3,274.70",8.09,0.00661787396,,,
01/08/2020,"3,253.10",8.09,0.00489962923,,,
01/07/2020,"3,237.20",8.08,-0.00280712762,,,
01/06/2020,"3,246.30",8.09,0.00354878402,,,
01/03/2020,"3,234.80",8.08,-0.00708501870,,,
01/02/2020,"3,257.80",8.09,0.00832233636,,,
12/31/2019,"3,230.80",8.08,0.00294477980,,,
12/30/2019,"3,221.30",8.08,-0.00578832502,,,
12/27/2019,"3,240.00",8.08,0.00003086467,,,
12/26/2019,"3,239.90",8.08,0.00510576202,,,
12/24/2019,"3,223.40",8.08,-0.00018612154,,,
12/23/2019,"3,224.00",8.08,0.00086886371,,,
12/20/2019,"3,221.20",8.08,0.00491707336,,,
12/19/2019,"3,205.40",8.07,0.00447120263,,,
12/18/2019,"3,191.10",8.07,-0.00043862398,,,
12/17/2019,"3,192.50",8.07,0.00034461693,,,
12/16/2019,"3,191.40",8.07,0.00710672467,,,
12/13/2019,"3,168.80",8.06,0.00006311737,,,
12/12/2019,"3,168.60",8.06,0.00855762568,,,
12/11/2019,"3,141.60",8.05,0.00290081649,,,
12/10/2019,"3,132.50",8.05,-0.00111669470,,,
12/09/2019,"3,136.00",8.05,-0.00315191525,,,
12/06/2019,"3,145.90",8.05,0.00910069666,,,
12/05/2019,"3,117.40",8.04,0.00147667838,,,
12/04/2019,"3,112.80",8.04,0.00631648894,,,
12/03/2019,"3,093.20",8.04,-0.00666980611,,,
12/02/2019,"3,113.90",8.04,-0.00866526070,,,
11/29/2019,"3,141.00",8.05,-0.00400343686,,,
11/27/2019,"3,153.60",8.06,0.00416263450,,,
11/26/2019,"3,140.50",8.05,0.00219951954,,,
11/25/2019,"3,133.60",8.05,0.00746331881,,,
11/22/2019,"3,110.30",8.04,0.00218867769,,,
11/21/2019,"3,103.50",8.04,-0.00160978786,,,
11/20/2019,"3,108.50",8.04,-0.00375680760,,,
11/19/2019,"3,120.20",8.05,-0.00057671976,,,
11/18/2019,"3,122.00",8.05,0.00048057670,,,
11/15/2019,"3,120.50",8.05,0.00768850999,,,
11/14/2019,"3,096.60",8.04,0.00083998325,,,
11/13/2019,"3,094.00",8.04,0.00071130657,,,
11/12/2019,"3,091.80",8.04,0.00155370006,,,
11/11/2019,"3,087.00",8.03,-0.00197407873,,,
11/08/2019,"3,093.10",8.04,0.00255733917,,,
11/07/2019,"3,085.20",8.03,0.00272638923,,,
11/06/2019,"3,076.80",8.03,0.00071528436,,,
11/05/2019,"3,074.60",8.03,-0.00120268506,,,
11/04/2019,"3,078.30",8.03,0.00371021711,,,
,,,,,,
